epoch,step,train_loss_epoch,train_loss_step,val/mse,val_loss
0,42,,,1.546927571296692,1.546927571296692
0,42,4.866735458374023,,,
1,49,,1.2039005756378174,,
1,85,,,1.2201359272003174,1.2201359272003174
1,85,1.286346435546875,,,
2,99,,1.412351131439209,,
2,128,,,1.327364444732666,1.327364444732666
2,128,1.2149440050125122,,,
3,149,,1.4805922508239746,,
3,171,,,1.2048535346984863,1.2048535346984863
3,171,1.1902034282684326,,,
4,199,,1.3250216245651245,,
4,214,,,1.2374476194381714,1.2374476194381714
4,214,1.2142213582992554,,,
5,249,,0.9074594974517822,,
5,257,,,1.307708501815796,1.307708501815796
5,257,1.1676164865493774,,,
6,299,,1.3648507595062256,,
6,300,,,1.243294596672058,1.243294596672058
6,300,1.1857901811599731,,,
7,343,,,1.3343870639801025,1.3343870639801025
7,343,1.1869486570358276,,,
8,349,,1.1418883800506592,,
8,386,,,1.2631804943084717,1.2631804943084717
8,386,1.1602760553359985,,,
9,399,,1.7754002809524536,,
9,429,,,1.2617470026016235,1.2617470026016235
9,429,1.1631742715835571,,,
10,449,,1.005937099456787,,
10,472,,,1.1839590072631836,1.1839590072631836
10,472,1.142456293106079,,,
11,499,,1.027590274810791,,
11,515,,,1.2172173261642456,1.2172173261642456
11,515,1.1238937377929688,,,
12,549,,1.1243153810501099,,
12,558,,,1.3610286712646484,1.3610286712646484
12,558,1.1395955085754395,,,
13,599,,1.1538199186325073,,
13,601,,,1.187304139137268,1.187304139137268
13,601,1.1514036655426025,,,
14,644,,,1.1739810705184937,1.1739810705184937
14,644,1.1281211376190186,,,
15,649,,1.0440312623977661,,
15,687,,,1.185662865638733,1.185662865638733
15,687,1.1253812313079834,,,
16,699,,1.248878836631775,,
16,730,,,1.175054907798767,1.175054907798767
16,730,1.1247950792312622,,,
17,749,,0.9095377922058105,,
17,773,,,1.1952742338180542,1.1952742338180542
17,773,1.118666410446167,,,
18,799,,0.8025297522544861,,
18,816,,,1.168628215789795,1.168628215789795
18,816,1.1346607208251953,,,
19,849,,1.2464263439178467,,
19,859,,,1.1687289476394653,1.1687289476394653
19,859,1.103297233581543,,,
20,899,,1.0079654455184937,,
20,902,,,1.1689279079437256,1.1689279079437256
20,902,1.1048274040222168,,,
21,945,,,1.1967343091964722,1.1967343091964722
21,945,1.1083406209945679,,,
22,949,,1.1578518152236938,,
22,988,,,1.1678369045257568,1.1678369045257568
22,988,1.1029484272003174,,,
23,999,,1.140158772468567,,
23,1031,,,1.1566689014434814,1.1566689014434814
23,1031,1.1024630069732666,,,
24,1049,,1.0693695545196533,,
24,1074,,,1.1638089418411255,1.1638089418411255
24,1074,1.0881401300430298,,,
25,1099,,1.4600714445114136,,
25,1117,,,1.1870561838150024,1.1870561838150024
25,1117,1.092726469039917,,,
26,1149,,1.4315133094787598,,
26,1160,,,1.2170878648757935,1.2170878648757935
26,1160,1.087502121925354,,,
27,1199,,0.886587381362915,,
27,1203,,,1.1604905128479004,1.1604905128479004
27,1203,1.0917848348617554,,,
28,1246,,,1.1584545373916626,1.1584545373916626
28,1246,1.0848400592803955,,,
29,1249,,0.9480358958244324,,
29,1289,,,1.161673665046692,1.161673665046692
29,1289,1.067893147468567,,,
30,1299,,0.8741074204444885,,
30,1332,,,1.1766000986099243,1.1766000986099243
30,1332,1.0757997035980225,,,
31,1349,,0.8763719201087952,,
31,1375,,,1.1594570875167847,1.1594570875167847
31,1375,1.0741921663284302,,,
32,1399,,1.2258278131484985,,
32,1418,,,1.1774057149887085,1.1774057149887085
32,1418,1.0579609870910645,,,
33,1449,,1.0382089614868164,,
33,1461,,,1.1517828702926636,1.1517828702926636
33,1461,1.064032793045044,,,
34,1499,,0.983924150466919,,
34,1504,,,1.1619631052017212,1.1619631052017212
34,1504,1.056469440460205,,,
35,1547,,,1.1641494035720825,1.1641494035720825
35,1547,1.066378116607666,,,
36,1549,,0.7016596794128418,,
36,1590,,,1.1792412996292114,1.1792412996292114
36,1590,1.0433694124221802,,,
37,1599,,1.158735752105713,,
37,1633,,,1.168099045753479,1.168099045753479
37,1633,1.0383853912353516,,,
38,1649,,0.8659098744392395,,
38,1676,,,1.17067289352417,1.17067289352417
38,1676,1.0347111225128174,,,
39,1699,,0.7858311533927917,,
39,1719,,,1.169048547744751,1.169048547744751
39,1719,1.0450330972671509,,,
40,1749,,0.8710690140724182,,
40,1762,,,1.164453387260437,1.164453387260437
40,1762,1.036005973815918,,,
41,1799,,1.0807013511657715,,
41,1805,,,1.1727373600006104,1.1727373600006104
41,1805,1.0420347452163696,,,
42,1848,,,1.1745378971099854,1.1745378971099854
42,1848,1.0353237390518188,,,
43,1849,,1.0338188409805298,,
43,1891,,,1.21248197555542,1.21248197555542
43,1891,1.0246717929840088,,,
44,1899,,0.871778130531311,,
44,1934,,,1.1687065362930298,1.1687065362930298
44,1934,1.034078598022461,,,
45,1949,,0.9448392987251282,,
45,1977,,,1.1623128652572632,1.1623128652572632
45,1977,1.0219379663467407,,,
46,1999,,1.2025121450424194,,
46,2020,,,1.2382562160491943,1.2382562160491943
46,2020,1.0190619230270386,,,
47,2049,,0.9164953827857971,,
47,2063,,,1.1655324697494507,1.1655324697494507
47,2063,1.0313005447387695,,,
48,2099,,1.2582979202270508,,
48,2106,,,1.180368423461914,1.180368423461914
48,2106,1.017101526260376,,,
49,2149,,0.5973316431045532,,
49,2149,,,1.1693979501724243,1.1693979501724243
49,2149,1.0109080076217651,,,
